"id","parent_id","code","name","address","suburb","postcode","state","country","phone","fax","category","category_code","region","region_code","active","created_at","updated_at"
138,1,"30478","Dandenong Nissan","46 Lonsdale Street","DANDENONG","3175","VIC","Australia","03 97929922","03 97929398","A","1","S","S12",1,"2022-05-02 05:52:29","2022-05-02 05:52:29"
139,1,"30481","Sydney City Nissan","93 O'Riordan Street","ALEXANDRIA","2015","NSW","Australia","02 93987666","293984621","A","1","E","E02",1,"2022-05-02 05:52:29","2022-05-02 05:52:29"
140,1,"30483","Maitland Nissan","173 - 187 Newcastle Road      ","EAST MAITLAND                           ","2323","NSW","Australia","02   49313333","02 49313344","A","2","E","E01",1,"2022-05-02 05:52:29","2022-06-02 07:10:19"
141,1,"30484","Bendigo Nissan","185-195 High Street","BENDIGO","3550","VIC","Australia","03   54423111","03 54415518","B","1","S","S03",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
142,1,"30485","Riverina Nissan","44-52 Dobney Avenue           ","WAGGA WAGGA                             ","2650","NSW","Australia","02   69326600","02 69326634","B","1","E","E03",1,"2022-05-02 05:52:29","2022-06-02 07:10:19"
143,1,"30486","Cessnock City Nissan","240 - 246 Maitland Road","CESSNOCK","2325","NSW","Australia","02   49936000","02 49936044","C","1","E","E01",1,"2022-05-02 05:52:29","2022-05-02 05:52:29"
144,1,"30488","Beer Nissan Seymour","49-51 Emily Street","SEYMOUR                                 ","3660","VIC","Australia","03   57922777","03 5792 1033","C","1","S","S03",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
145,1,"30489","Kempstar Nissan","118 Belgrave Street","KEMPSEY                                 ","2440","NSW","Australia","02   6562 1381","02 65621638","C","2","E","E01",1,"2022-05-02 05:52:29","2022-06-02 07:10:19"
146,1,"30491","Aspley Nissan","1454 Gympie Road","ASPLEY","4034","QLD","Australia","07   32468000","07 32468092","A","1","N","N02",1,"2022-05-02 05:52:29","2022-06-02 07:10:19"
147,1,"30494","Warwick Nissan","11-15 Albion Street           ","WARWICK                                 ","4370","QLD","Australia","07   46602000","07 46602011","C","1","N","N01",1,"2022-05-02 05:52:29","2022-06-02 07:10:19"
148,1,"30495","Dalwallinu Nissan","1 Dalwallinu West Road","DALWALLINU","6609","WA","Australia","08   96611105","08 96611357","C","2","W","W01",1,"2022-05-02 05:52:29","2022-05-02 05:52:29"
149,1,"30496","Moruya Nissan","68-76 Princes Highway         ","MORUYA                                  ","2537","NSW","Australia","02   44743444","02 44743503","C","2","E","E04",1,"2022-05-02 05:52:29","2022-06-02 07:10:19"
150,1,"30497","Taree Nissan","100 Manning River Drive       ","TAREE","2430","NSW","Australia","02   65926388","02 65510812","C","1","E","E01",1,"2022-05-02 05:52:29","2022-06-02 07:10:19"
151,1,"30499","Broome Nissan","2 Coghlan Street","BROOME","6725","WA","Australia","08   91945600","08 91945626","C","2","W","W02",1,"2022-05-02 05:52:29","2022-06-02 07:10:19"
152,1,"30500","Motors Nissan Launceston","170 Elizabeth Street          ","LAUNCESTON                              ","7250","TAS","Australia","03   63329101","03 63329189","A","2","S","S04",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
153,1,"30501","Motors Nissan Devonport","1 Don Road        ","DEVONPORT                               ","7310","TAS","Australia","03   64204500","03 64204536","C","1","S","S04",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
154,1,"30502","Motors Nissan Burnie","62 Marine Terrace","BURNIE                                  ","7320","TAS","Australia","03   64302483","03 64303101","C","1","S","S04",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
155,1,"30503","Innisfail Nissan","117-119 Edith Street          ","INNISFAIL                               ","4860","QLD","Australia","07   40635800","07 40613963","C","2","N","N04",1,"2022-05-02 05:52:29","2022-06-02 07:10:19"
156,1,"30504","Swan Hill Nissan","7 Pritchard Street","SWAN HILL","3585","VIC","Australia","03   50331555","03 50331688","C","1","S","S03",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
157,1,"30505","Chatswood Nissan","555 Pacific Highway","ARTARMON","2064","NSW","Australia","02 94133355","294139133","A","1","E","E06",1,"2022-05-02 05:52:29","2022-05-02 05:52:29"
158,1,"30506","Perth City Nissan","501 Albany Highway","VICTORIA PARK","6100","WA","Australia","08   92620000","08 93614419","B","2","W","W03",1,"2022-05-02 05:52:29","2022-05-02 05:52:29"
159,1,"30507","Bathurst Nissan","10 Corporation Avenue","ROBIN HILL","2795","NSW","Australia","02   63382000","02 63382050","C","1","E","E02",1,"2022-05-02 05:52:29","2022-06-02 07:10:19"
160,1,"30508","Western Plains Nissan","59-71 Victoria Street         ","DUBBO                                   ","2830","NSW","Australia","02   68844577","02 68842277","B","2","E","E02",1,"2022-05-02 05:52:29","2022-06-02 07:10:19"
161,1,"30509","Brighton Nissan","931 Nepean Highway","BENTLEIGH","3204","VIC","Australia","041899965","395639903","A","1","S","S11",1,"2022-05-02 05:52:29","2022-05-02 05:52:29"
162,1,"30510","Singleton Nissan","1 Waddells Lane","SINGLETON","2330","NSW","Australia","02   65788700","02 65721102","C","1","E","E01",1,"2022-05-02 05:52:29","2022-06-02 07:10:19"
163,1,"30511","Bellbowrie Motors","Cnr Pacific H'Way & Halls Road","COFFS HARBOUR                           ","2450","NSW","Australia","02   66568700","02 66512740","B","2","E","E01",1,"2022-05-02 05:52:29","2022-06-02 07:10:19"
164,1,"30512","Pilbara Nissan Newman ","18 Pardoo Street","NEWMAN","6753","WA","Australia","08   91543600","08 91543699","C","2","W","W02",1,"2022-05-02 05:52:29","2022-06-02 07:10:19"
165,1,"30513","Windsor Nissan","130 Windsor Road","MCGRATHS HILL","2756","NSW","Australia","02 45770400","02 45877008","C","1","E","E01",1,"2022-05-02 05:52:29","2022-05-02 05:52:29"
166,1,"30514","Waverley Nissan","565-577 Springvale Road","MULGRAVE","3170","VIC","Australia","03   95505888","03 95505855","A","1","S","S03",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
167,1,"30515","Tweed Coast Nissan","141 Wharf Street","TWEED HEADS                   ","2485","NSW","Australia","07   55069000","07 55369432","B","1","N","N02",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
168,1,"30516","Pennant Hills Nissan","343 Pennant Hills Road","PENNANT HILLS","2120","NSW","Australia","02   94737111","02 94873802","A","1","E","E03",1,"2022-05-02 05:52:29","2022-06-02 07:10:19"
169,1,"30517","Suttons Homebush Nissan","112-134 Parramatta Road","HOMEBUSH","2140","NSW","Australia","02   97464500","02 97464516","A","1","E","E02",1,"2022-05-02 05:52:29","2022-06-02 07:10:19"
170,1,"30518","Narrogin Nissan","12-14 Federal Street          ","NARROGIN                                ","6312","WA","Australia","08   98811033","08 98811209","B","1","W","W02",1,"2022-05-02 05:52:29","2022-10-17 01:17:17"
171,1,"30519","Mandurah Nissan","53 Pinjarra Road","MANDURAH                                ","6210","WA","Australia","08   95318989","08 95811144","B","2","W","W02",1,"2022-05-02 05:52:29","2022-06-02 07:10:19"
172,1,"30520","Peter Stevens Nissan","615 Creswick Road","BALLARAT                                ","3350","VIC","Australia","03   53368777","03 53368779","B","1","S","S03",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
173,1,"30521","Traralgon Nissan","Lot 1 Princes Highway","TRARALGON","3844","VIC","Australia","03   51757777","03 51757799","B","2","S","S01",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
174,1,"30522","North Lakes Nissan","8 Stapylton Street","NORTH LAKES","4509","QLD","Australia","07   38830900","07 38830999","A","1","N","N02",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
175,1,"30523","Midland City Nissan","192 Great Eastern Highway","MIDLAND","6056","WA","Australia","08   92730000","08 92730011","B","1","W","W03",1,"2022-05-02 05:52:29","2022-05-02 05:52:29"
176,1,"30524","Morley City Nissan","104 Broun Avenue","MORLEY","6062","WA","Australia","08   92209240","08 92209267","B","1","W","W02",1,"2022-05-02 05:52:29","2022-05-02 05:52:29"
177,1,"30525","Barton's Wynnum Nissan","200 Tingal Road","WYNNUM","4178","QLD","Australia","07   33967777","07 3393 3593","A","1","N","N03",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
178,1,"30526","Thompson Nissan Echuca","75-77 Northern Highway","ECHUCA","3564","VIC","Australia","03   54831400","03 54831400","C","1","S","S02",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
179,1,"30527","South Nowra Nissan","128 Princes Highway","SOUTH NOWRA","2541","NSW","Australia","02   44288222","02 44288233","B","2","E","E04",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
180,1,"48320","Kerry Nissan","21-25 Stuart Hwy","STUART PARK","820","NT","Australia","08   89808080","08 89808081","A","2","W","W02",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
181,1,"48370","Peninsula Nissan","5 Taylor Street               ","KADINA                                  ","5554","SA","Australia","08   88211022","08 88212989","C","2","W","W03",1,"2022-05-02 05:52:29","2022-06-02 07:10:19"
182,1,"48635","Gove Nissan","Arnhem Road","NHULUNBUY","880","NT","Australia","08 89871911","889871227","C","2","W","W03",1,"2022-05-02 05:52:29","2022-05-02 05:52:29"
183,1,"48785","Jarrett Nissan","510 Mount Barker Road         ","BRIDGEWATER","5155","SA","Australia","08   83392700","08 83709895","B","1","W","W03",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
184,1,"48790","Whyalla Nissan","40 Playford Avenue","WHYALLA                                 ","5600","SA","Australia","08   86457388","08 86455512","C","1","W","W03",1,"2022-05-02 05:52:29","2022-06-02 07:10:19"
185,1,"49010","Duttons Nissan","7 Adelaide Road               ","MURRAY BRIDGE                           ","5253","SA","Australia","08   85315600","08 85315680","C","2","W","W03",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
186,1,"49260","Kittles Nissan","46 Stuart Highway             ","ALICE SPRINGS                           ","870","NT ","Australia","08 89554200","889554292","C","2","S","S17",1,"2022-05-02 05:52:29","2022-05-02 05:52:29"
187,1,"49320","Barossa Nissan","30 Murray Street","NURIOOTPA","5355","SA","Australia","08   85622411","08 85622725","C","1","W","W04",1,"2022-05-02 05:52:29","2022-05-02 05:52:29"
188,1,"49502","O.G.R. Nissan","33 - 41 Penola Road           ","MOUNT GAMBIER                           ","5290","SA","Australia","08   87241177","08 87231413","C","1","W","W03",1,"2022-05-02 05:52:29","2022-06-02 07:10:19"
189,1,"49640","City Motors","Cnr King & Porter Streets     ","PORT LINCOLN                            ","5606","SA","Australia","08   86821100","08 86824734","C","2","W","W03",1,"2022-05-02 05:52:29","2022-06-02 07:10:19"
190,1,"49668","Wickham Flower & Co (Bordertown)","41 Binnie Street","BORDERTOWN","5268","SA","Australia","08   87521755","08 87522675","C","2","W","W03",1,"2022-05-02 05:52:29","2022-05-02 05:52:29"
191,1,"80172","Suspension File","","","","","Australia","","","","","","",1,"2022-05-02 05:52:29","2022-05-31 13:07:26"
192,1,"30528","Essendon Nissan","288 Wirraway Road","ESSENDON FIELDS","3041","VIC","NULL","03   93796643","03 93741460","A","1","S","S02",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
193,1,"30529","Brighton Nissan","931 Nepean Highway","BENTLEIGH","3204","VIC","NULL","03   95639977","03 95639903","A","1","S","S14",1,"2022-05-02 05:52:29","2022-06-20 07:15:37"
194,1,"30530","Caboolture Nissan","29 Bribie Island Road","CABOOLTURE                              ","4510","QLD","NULL","07   54950555","07 54952839","B","1","N","N02",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
195,1,"30531","Southern Vales Nissan","345 Main South Road","MORPHETT VALE                           ","5162","SA","NULL","08   83263377","08 83263124","B","1","W","W03",1,"2022-05-02 05:52:29","2022-06-20 07:15:37"
196,1,"30532","Centralian Motors Nissan","Cr Nth Stuart Hwy & Dalgety Rd","ALICE SPRINGS  ","870","NT","NULL","08   89597700","08 89522333","C","2","W","W01",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
197,1,"30535","Barton's Capalaba Nissan","115 Redland Bay Road","CAPALABA","4157","QLD","NULL","07   32452200","07 32864193","A","1","N","N03",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
198,1,"30536","Eagers Newstead Nissan","95 Breakfast Creek Road","NEWSTEAD","4006","QLD","NULL","07   36343373","07 36323400","A","1","N","N03",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
199,1,"30533","CKD Nissan Chatswood","586 Pacific Highway","CHATSWOOD","2067","NSW","NULL","02   83293888","","A","1","E","E03",1,"2022-05-02 05:52:29","2022-06-20 07:15:37"
200,1,"30534","Brookvale Nissan","581 - 583 Pittwater Road","BROOKVALE","2100","NSW","NULL","02   83293800","","A","1","E","E03",1,"2022-05-02 05:52:29","2022-06-20 07:15:37"
201,1,"30537","Melville Nissan","532-540 Canning Highway","ATTADALE","6156","WA","NULL","08   93335393","08 93335300","A","1","W","W02",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
202,1,"30538","Suttons City Nissan","1 Link Road","ZETLAND","2017","NSW","NULL","02   99313000","","A","1","E","E05",1,"2022-05-02 05:52:29","2022-06-20 07:15:37"
203,1,"30539","Muswellbrook Nissan","102-106 Sydney Street","MUSWELLBROOK","2333","NSW","NULL","02   65432466","02 65434242","C","1","E","E01",1,"2022-05-02 05:52:29","2022-06-20 07:15:37"
204,1,"30540","Colac Nissan","333-339 Princes Highway","COLAC WEST                              ","3250","VIC","NULL","03   52319616","03 52325255","C","2","S","S04",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
205,1,"30541","Cooma Nissan","66 Sharp Street","COOMA","2630","NSW","NULL","02   64521077","02 64521142","C","2","E","E04",1,"2022-05-02 05:52:29","2022-06-20 07:15:37"
206,1,"30543","Adrian Brien Nissan P & S","58 Maple Avenue","FORESTVILLE","5035","SA","NULL","08   83745444","08 83745499","A","1","W","W04",0,"2022-05-02 05:52:29","2022-05-02 05:52:29"
207,1,"30544","Hobart Nissan","235 Argyle Street","HOBART","7000","TAS","NULL","03   62133353","","A","1","S","S04",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
208,1,"30545","Suttons Arncliffe Nissan","85-93 Princes Highway","ARNCLIFFE","2205","NSW","NULL","02   93359000","02 93359069","A","1","E","E02",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
209,1,"30546","Warragul Nissan","4 - 6 Howitt Street           ","WARRAGUL                                ","3820","VIC","NULL","03   56236212","03 56234846","C","1","S","S01",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
210,1,"55000","Test Nissan","1 Hardner Road","Mt Waverley","3149","VIC","NULL","395449054","395449045","A","1","S","S25",0,"2022-05-02 05:52:29","2022-05-02 05:52:29"
211,1,"99999","Ineligible role","0","0","0","0","NULL","0","0","0","0","0","0",0,"2022-05-02 05:52:29","2022-05-02 05:52:29"
212,1,"30542","Adrian Brien Nissan","1305C South Road","ST MARYS","5042","SA","NULL","08   83745444","08 83745499","A","1","W","W03",1,"2022-05-02 05:52:29","2022-06-20 07:15:37"
213,1,"30547","Mentone Nissan","1 Nepean Highway","MENTONE","3194","VIC","NULL","03   95639977","03 95639903","B","2","S","S14",1,"2022-05-02 05:52:29","2022-06-20 07:15:37"
214,1,"30551","Maddington Nissan","1974 Albany Highway","MADDINGTON","6109","WA","NULL","08   94936777","08 94160899","B","1","W","W01",1,"2022-05-02 05:52:29","2022-06-20 07:15:37"
215,1,"30552","Gympie Nissan","Cnr Bruce Highway & Oak Street","GYMPIE","4570","QLD","NULL","07   54804100","","C","1","N","N02",1,"2022-05-02 05:52:29","2022-06-20 07:15:37"
216,1,"30549","Dandenong Nissan","46 Lonsdale Street","DANDENONG","3175","VIC","NULL","03   97929922","03 97929398","A","1","S","S02",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
217,1,"30556","Mornington Nissan","109 Mornington-Tyabb Road     ","MORNINGTON                              ","3931","VIC","NULL","03   59710700","03 59757976","B","1","S","S01",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
218,1,"30558","Frankston Nissan","140 Dandenong Road West","FRANKSTON","3199","VIC","NULL","03   97844444","03 97815920","A","1","S","S01",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
219,1,"30548","Wollongong Nissan","188 Corrimal Street","WOLLONGONG","2500","NSW","NULL","02   42542000","02 42762363","B","2","E","E04",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
220,1,"30555","Avon Valley Nissan","47 Fitzgerald Street            ","NORTHAM                                 ","6401","WA","NULL","08   96211311","08 96228306","C","2","W","W01",1,"2022-05-02 05:52:29","2022-06-20 07:15:37"
221,1,"30557","Wangaratta Nissan","45 Tone Road","WANGARATTA","3677","VIC","NULL","03   57222000","03 57219451","C","1","S","S02",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
222,1,"30559","Gosford Nissan","1 Racecourse Road","WEST GOSFORD","2250","NSW","NULL","02   43465050","","A","2","E","E02",1,"2022-05-02 05:52:29","2022-06-20 07:15:37"
223,1,"30560","Bega Valley Nissan","106 - 108 Gipps Street","BEGA","2550","NSW","NULL","02   6494 8900","02 64923415","C","2","E","E04",1,"2022-05-02 05:52:29","2022-06-20 07:15:37"
224,1,"30550","Mildura Nissan","19-29 Orange Avenue","MILDURA","3500","VIC","NULL","03   50213866","03 50213901","C","1","W","W03",1,"2022-05-02 05:52:29","2022-06-20 07:15:37"
225,1,"30553","Cardiff Nissan","2 Sturt Road","CARDIFF                                 ","2285","NSW","NULL","02   40149950","02 40149951","A","2","E","E01",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
226,1,"30554","Kloster Nissan","Cnr Tudor & Parry Streets","HAMILTON                                ","2303","NSW","NULL","02   49220595","02 49610543","A","2","E","E01",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
227,1,"30561","Morley City Nissan","104 Broun Avenue","MORLEY","6062","WA","NULL","08   92209240","08 92209267","A","1","W","W01",1,"2022-05-02 05:52:29","2022-06-20 07:15:37"
228,1,"30562","Midland City Nissan","3/181A Great Eastern Highway","MIDLAND","6056","WA","NULL","08   63746333","08 92730011","A","1","W","W01",1,"2022-05-02 05:52:29","2023-01-08 11:13:58"
229,1,"30563","Ryde Nissan","603 Victoria Road","RYDE","2112","NSW","NULL","02   8198 1881","","A","1","E","E03",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
230,1,"30564","Cessnock City Nissan","240 - 246 Maitland Road","CESSNOCK","2325","NSW","NULL","02   49936000","02 49936044","C","1","E","E01",1,"2022-05-02 05:52:29","2022-06-20 07:15:37"
231,1,"30565","Beaudesert Nissan","167-171 Brisbane Street","BEAUDESERT","4285","QLD","NULL","07   55424900","07 55413276","C","1","N","N04
",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
232,1,"30566","Footscray Nissan","462 Geelong Road","WEST FOOTSCRAY","3012","VIC","NULL","03   92178693","","B","1","S","S04",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
233,1,"30567","Burwood Nissan","101 Burwood Highway","BURWOOD","3125","VIC","NULL","03   92737222","03 92737277","A","1","S","S01",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
234,1,"30568","Blackburn Nissan","138 Whitehorse Road","BLACKBURN","3130","VIC","NULL","03   98942244","03 98942944","A","1","S","S01",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
235,1,"30569","Young Nissan","30 Boorowa Street","YOUNG","2594","NSW","NULL","02   63821155","02 63824673","C","2","E","E02",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
236,1,"30570","Ralph D'Silva Nissan","605-633 High Street","PRESTON","3072","VIC","NULL","03   84700999","03 84700900","B","1","S","S02",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
237,1,"30571","Goondiwindi Nissan","31 Albert Street","GOONDIWINDI","4390","QLD","NULL","07   46717300","07 46713557","C","2","N","N04",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
238,1,"30572","Orange Nissan","8-14 Gateway Crescent","ORANGE","2800","NSW","NULL","02   63627169","02 63937299","C","1","E","E02",1,"2022-05-02 05:52:29","2022-06-20 07:15:37"
239,1,"30574","Bordertown Nissan","41 Binnie Street","BORDERTOWN","5268","SA","NULL","08   87521755","08 87522675","C","2","W","W03",1,"2022-05-02 05:52:29","2022-06-20 07:15:37"
240,1,"30575","Naracoorte Nissan","35 Macdonnell Street","NARACOORTE","5271","SA","NULL","08   87601900","08 87622363","C","2","W","W03",1,"2022-05-02 05:52:29","2022-06-20 07:15:37"
241,1,"30573","Huston Nissan","19 Rogers Drive","KINGAROY                                ","4610","QLD","NULL","07   41649300","07 41649333","C","2","N","N03",1,"2022-05-02 05:52:29","2022-06-20 07:15:37"
242,1,"30576","Bay City Nissan","Cnr. Boat Harbour & Nissen Sts","HERVEY BAY                              ","4655","QLD","NULL","07   4124 0000","07 41245222","C","1","N","N03",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
243,1,"30577","Maryborough Nissan","70 Ferry Street","MARYBOROUGH                             ","4650","QLD","NULL","07   41230000","07 41223114","C","2","N","N03",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
244,1,"30578","Barossa Nissan","30 Murray Street","NURIOOTPA","5355","SA","NULL","08   85622411","08 85622725","C","1","W","W03",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
245,1,"30579","Armidale Nissan","101 Marsh Street","ARMIDALE","2350","NSW","NULL","02   67728411","02 67728411","C","2","E","E03",1,"2022-05-02 05:52:29","2022-08-22 09:01:18"
246,1,"30580","Gladstone Nissan","231 Dawson Highway","GLADSTONE","4680","QLD",NULL,"07   49707070","07 49722986","B","2","N","N02",1,"2022-06-20 07:15:37","2022-06-20 07:15:37"
247,1,"30581","Great Lakes Nissan","33 - 37 Manning Street        ","TUNCURRY                                ","2428","NSW",NULL,"02   65547202","02 65554387","C","1","E","E01",1,"2022-06-28 04:56:13","2022-06-28 04:56:13"
248,1,"30582","Atherton Nissan","Cnr Vernon & Louise Streets","ATHERTON","4883","QLD",NULL,"07   40305400","07 40913061","C","1","N","N04",1,"2022-08-22 09:01:18","2022-08-22 09:01:18"
249,1,"30584","Brighton Nissan","801 Nepean Highway","BENTLEIGH","3204","VIC",NULL,"03   95639977","03 95639903","A","1","S","S03",1,"2022-08-22 09:01:18","2022-08-22 09:01:18"
250,1,"30585","Mentone Nissan","1 Nepean Highway","MENTONE","3194","VIC",NULL,"03   95639977","03 95639903","A","1","S","S03",1,"2022-08-22 09:01:18","2022-08-22 09:01:18"
251,1,"30583","Gosnells Nissan","2325 Albany Highway","GOSNELLS","6110","WA",NULL,"08   93982211","08 94160899","B","1","W","W01",1,"2022-09-08 03:11:36","2023-04-26 23:45:37"
252,1,"30586","Kempsey Nissan","118 Belgrave Street","KEMPSEY                                 ","2440","NSW",NULL,"02   6562 1381","02 65621638","C","2","E","E01",1,"2022-09-08 03:11:36","2022-10-17 01:17:17"
253,1,"30587","Mount Isa Nissan","59-65 West Street","MOUNT ISA","4825","QLD",NULL,"07   47438866","07 47438866","C","2","N","N04",1,"2022-10-17 01:17:17","2022-11-14 09:36:01"
254,1,"30588","Mornington Nissan","109 Mornington-Tyabb Road","MORNINGTON","3931","VIC",NULL,"03   59710700","03 59757976","B","1","S","S01",1,"2022-11-16 03:29:59","2022-11-16 03:29:59"
255,1,"30589","Sale City Nissan","36-38 Foster Street","SALE","3850","VIC",NULL,"03   51443944","03 51446289","C","2","S","S02",1,"2023-04-26 23:45:37","2023-04-26 23:45:37"
